delivery_id,part_id,source_warehouse,destination_site,destination_lat,destination_lon,order_date,planned_delivery_date,actual_delivery_date,quantity,transport_mode,delivery_cost,delivery_status,distance_km
DEL001068,SP00031,WH01,Site_A,17.647117,70.962072,2024-11-15,2024-11-18,2024-11-21,1,Road,5932.72,Delivered,785.24
DEL001069,SP00010,WH01,Site_E,17.356925,73.449269,2024-11-15,2024-11-20,2024-11-21,8,Road,478.35,Delivered,59.35
DEL001070,SP00030,WH01,Site_E,17.74887,74.285202,2024-11-15,2024-11-17,2024-11-18,5,Air,9175.94,Delivered,729.71
DEL001071,SP00052,WH05,Site_C,17.3735,75.562974,2024-11-17,2024-11-19,2024-11-21,6,Air,8121.09,Delivered,748.45
DEL001072,SP00036,WH04,Site_E,21.504568,88.192588,2024-11-23,2024-11-28,2024-12-01,1,Road,909.76,Delivered,113.93
DEL001073,SP00165,WH01,Site_C,20.714053,71.365862,2024-11-23,2024-11-28,2024-11-29,3,Road,2703.34,Delivered,335.63
DEL001074,SP00077,WH03,Site_D,14.341682,81.537986,2024-11-23,2024-11-25,2024-11-28,3,Air,2305.76,Delivered,211.03
DEL001075,SP00083,WH04,Site_A,21.370226,87.255582,2024-11-23,2024-11-27,2024-11-29,5,Road,1358.6,Delivered,166.18
DEL001076,SP00189,WH02,Site_C,30.572115,76.27251,2024-11-24,2024-11-26,2024-11-27,9,Air,1967.89,Delivered,169.98
DEL001077,SP00050,WH04,Site_A,21.621827,88.602738,2024-11-24,2024-11-28,2024-11-28,1,Road,702.96,Delivered,87.73
DEL001078,SP00025,WH05,Site_E,19.361962,73.751671,2024-12-02,2024-12-03,2024-12-04,1,Express,6348.55,Delivered,416.06
DEL001079,SP00006,WH03,Site_B,13.709423,80.260112,2024-12-02,2024-12-04,2024-12-03,3,Air,1362.3,Delivered,118.35
DEL001080,SP00032,WH04,Site_B,22.198352,89.898142,2024-12-02,2024-12-08,2024-12-07,4,Road,4592.64,Delivered,591.7
DEL001081,SP00128,WH03,Site_C,11.839241,81.166061,2024-12-02,2024-12-04,2024-12-04,6,Air,4700.55,Delivered,404.07
DEL001082,SP00042,WH03,Site_A,12.645653,79.433865,2024-12-02,2024-12-03,2024-12-04,6,Express,6879.94,Delivered,462.05
DEL001083,SP00181,WH02,Site_B,26.930171,76.902873,2024-12-03,2024-12-04,2024-12-04,4,Express,3667.06,Delivered,238.79
DEL001084,SP00111,WH05,Site_E,18.650202,73.319383,2024-12-04,2024-12-09,2024-12-08,1,Road,1033.06,Delivered,128.81
DEL001085,SP00006,WH03,Site_C,14.15278,80.06188,2024-12-04,2024-12-10,2024-12-11,7,Road,2233.08,Delivered,287.83
DEL001086,SP00113,WH05,Site_D,19.122122,74.273126,2024-12-04,2024-12-05,2024-12-04,7,Express,12838.28,Delivered,796.81
DEL001087,SP00107,WH03,Site_D,12.236586,81.367375,2024-12-06,2024-12-08,2024-12-08,2,Air,3710.83,Delivered,330.33
DEL001088,SP00163,WH05,Site_E,18.096957,72.068848,2024-12-06,2024-12-08,2024-12-07,6,Air,1147.36,Delivered,95.03
DEL001089,SP00051,WH04,Site_C,21.440419,87.322808,2024-12-08,2024-12-10,2024-12-12,6,Air,1139.96,Delivered,87.27
DEL001090,SP00193,WH05,Site_D,17.645813,72.913506,2024-12-08,2024-12-10,2024-12-10,7,Air,3215.22,Delivered,268.44
DEL001091,SP00152,WH01,Site_C,20.858522,71.275185,2024-12-08,2024-12-10,2024-12-10,1,Air,695.33,Delivered,62.08
DEL001092,SP00089,WH02,Site_B,29.072727,78.321405,2024-12-08,2024-12-09,2024-12-12,10,Express,8965.64,Delivered,635.38
DEL001093,SP00195,WH03,Site_B,13.847234,81.023282,2024-12-08,2024-12-09,2024-12-12,6,Express,3676.88,Delivered,259.72
DEL001094,SP00180,WH01,Site_D,18.37464,71.475917,2024-12-12,2024-12-13,2024-12-13,8,Express,10456.16,Delivered,652.06
DEL001095,SP00026,WH01,Site_B,17.337245,71.246708,2024-12-19,2024-12-21,2024-12-21,3,Air,3776.52,Delivered,340.57
DEL001096,SP00142,WH03,Site_E,13.654255,80.867638,2024-12-19,2024-12-20,2024-12-21,5,Express,11719.74,Delivered,735.52
DEL001097,SP00017,WH02,Site_B,29.652262,75.198983,2024-12-20,2024-12-22,2024-12-22,8,Air,3265.05,Delivered,260.05
DEL001098,SP00108,WH05,Site_B,18.875571,75.645893,2024-12-20,2024-12-22,2024-12-24,8,Air,5862.71,Delivered,498.65
DEL001099,SP00092,WH02,Site_B,27.68285,76.740071,2024-12-20,2024-12-22,2024-12-24,1,Air,7942.37,Delivered,729.15
DEL001100,SP00164,WH03,Site_E,13.440731,82.062771,2024-12-20,2024-12-22,2024-12-22,10,Air,2318.0,Delivered,179.68
DEL001101,SP00161,WH02,Site_A,29.361379,76.562446,2024-12-21,2024-12-28,2024-12-28,2,Road,2914.52,Delivered,364.05
DEL001102,SP00186,WH04,Site_D,22.789089,89.379264,2024-12-21,2024-12-23,2024-12-23,10,Air,7314.0,Delivered,606.35
DEL001103,SP00078,WH04,Site_C,21.452105,89.323225,2024-12-21,2024-12-23,2024-12-22,10,Air,1641.84,Delivered,137.86
DEL001104,SP00019,WH05,Site_A,17.720789,75.455916,2024-12-21,2024-12-23,2024-12-22,10,Air,5091.29,Delivered,442.49
DEL001105,SP00165,WH04,Site_D,22.914256,89.775715,2024-12-23,2024-12-26,2024-12-28,3,Road,3019.73,Delivered,349.01
DEL001106,SP00135,WH05,Site_B,20.40049,75.636997,2024-12-23,2024-12-24,2024-12-27,10,Express,6730.8,Delivered,458.47
DEL001107,SP00126,WH04,Site_D,21.501899,89.590385,2024-12-23,2024-12-25,2024-12-27,7,Air,4202.63,Delivered,370.16
DEL001108,SP00123,WH02,Site_D,28.246833,78.556896,2024-12-23,2024-12-25,2024-12-25,1,Air,1583.97,Delivered,146.06
DEL001109,SP00090,WH01,Site_C,18.520983,70.92241,2024-12-23,2024-12-25,2024-12-28,2,Air,709.98,Delivered,56.79
DEL001110,SP00030,WH03,Site_E,11.286243,78.536028,2024-12-25,2024-12-26,2024-12-26,3,Express,3892.31,Delivered,288.03
DEL001111,SP00166,WH04,Site_E,22.449159,86.411986,2024-12-25,2024-12-26,2024-12-29,9,Express,6573.46,Delivered,422.96
DEL001112,SP00052,WH05,Site_D,20.187432,72.553403,2024-12-25,2024-12-28,2024-12-30,5,Road,2620.11,Delivered,360.69
DEL001113,SP00086,WH05,Site_B,18.729474,71.871361,2024-12-25,2025-01-01,2024-12-31,3,Road,6207.57,Delivered,717.7
DEL001114,SP00118,WH02,Site_C,29.421824,76.279232,2024-12-25,2024-12-28,2024-12-30,2,Road,2712.87,Delivered,340.95
DEL001115,SP00121,WH01,Site_E,18.495461,72.869176,2024-12-28,2024-12-30,2024-12-30,9,Air,1008.19,Delivered,89.36
DEL001116,SP00154,WH05,Site_C,17.222663,75.799118,2024-12-28,2024-12-29,2025-01-01,1,Express,8531.65,Delivered,555.16
DEL001117,SP00154,WH05,Site_C,16.831136,73.477584,2024-12-30,2024-12-31,2025-01-03,8,Express,3576.69,Delivered,241.13
DEL001118,SP00078,WH03,Site_C,11.752629,79.109442,2024-12-30,2025-01-01,2025-01-04,1,Air,3558.98,Delivered,286.33
DEL001119,SP00128,WH01,Site_C,20.634398,72.705763,2024-12-30,2024-12-31,2025-01-01,8,Express,8265.99,Delivered,591.99
DEL001120,SP00161,WH05,Site_B,17.054043,72.928214,2024-12-30,2024-12-31,2025-01-01,10,Express,11541.92,Delivered,705.87
DEL001121,SP00106,WH05,Site_D,20.12906,72.299796,2024-12-31,2025-01-02,2025-01-01,7,Air,6086.78,Delivered,503.14
DEL001122,SP00122,WH01,Site_A,18.005212,73.737052,2024-12-31,2025-01-02,2025-01-01,2,Air,7731.29,Delivered,594.61
DEL001123,SP00014,WH03,Site_A,12.966745,79.877593,2024-12-31,2025-01-01,2024-12-31,3,Express,10570.37,Delivered,756.08
DEL001124,SP00032,WH04,Site_B,23.16601,87.363763,2024-12-31,2025-01-05,2025-01-05,9,Road,4295.02,Delivered,575.22
DEL001125,SP00136,WH02,Site_B,28.078735,75.825209,2024-12-31,2025-01-05,2025-01-04,5,Road,632.13,Delivered,72.2
DEL001126,SP00054,WH04,Site_E,23.535834,89.941071,2025-01-02,2025-01-07,2025-01-06,5,Road,1304.51,Delivered,177.02
DEL001127,SP00199,WH03,Site_C,11.719807,81.048862,2025-01-05,2025-01-07,2025-01-09,7,Air,1541.82,Delivered,123.15
DEL001128,SP00136,WH05,Site_A,17.401568,73.069453,2025-01-05,2025-01-06,2025-01-07,10,Express,7754.84,Delivered,501.48
DEL001129,SP00157,WH03,Site_D,12.713142,80.31564,2025-01-05,2025-01-11,2025-01-12,3,Road,3734.67,Delivered,511.95
DEL001130,SP00174,WH01,Site_C,18.697352,72.075299,2025-01-09,2025-01-16,2025-01-19,9,Road,5352.04,Delivered,658.79
DEL001131,SP00036,WH01,Site_D,18.8872,73.276555,2025-01-09,2025-01-11,2025-01-10,10,Air,5934.89,Delivered,487.24
DEL001132,SP00084,WH03,Site_E,11.974821,81.64385,2025-01-11,2025-01-16,2025-01-17,1,Road,827.93,Delivered,103.6
DEL001133,SP00159,WH04,Site_E,20.990765,89.002207,2025-01-11,2025-01-12,2025-01-15,1,Express,3878.07,Delivered,240.43
DEL001134,SP00026,WH02,Site_E,29.544977,78.700035,2025-01-11,2025-01-13,2025-01-14,1,Air,4504.88,Delivered,400.27
DEL001135,SP00016,WH05,Site_A,17.089356,75.065577,2025-01-11,2025-01-17,2025-01-20,6,Road,4856.29,Delivered,647.01
DEL001136,SP00067,WH05,Site_E,18.685908,73.854986,2025-01-11,2025-01-12,2025-01-15,6,Express,1511.08,Delivered,106.89
DEL001137,SP00046,WH02,Site_B,30.312378,78.030337,2025-01-17,2025-01-18,2025-01-18,9,Express,8632.05,Delivered,638.96
DEL001138,SP00059,WH05,Site_D,17.531547,72.218302,2025-01-17,2025-01-21,2025-01-21,10,Road,4747.06,Delivered,550.77
DEL001139,SP00064,WH04,Site_B,21.775804,89.504466,2025-01-17,2025-01-18,2025-01-18,3,Express,10866.31,Delivered,666.84
DEL001140,SP00182,WH05,Site_E,20.095052,74.642832,2025-01-17,2025-01-23,2025-01-24,7,Road,4204.97,Delivered,562.27
DEL001141,SP00089,WH03,Site_A,11.842596,79.163495,2025-01-17,2025-01-18,2025-01-21,10,Express,6687.21,Delivered,471.36
DEL001142,SP00048,WH02,Site_B,29.283147,76.689617,2025-01-20,2025-01-22,2025-01-24,3,Air,3572.17,Delivered,286.13
DEL001143,SP00069,WH05,Site_D,19.353519,72.857946,2025-01-20,2025-01-26,2025-01-25,4,Road,2575.22,Delivered,300.03
DEL001144,SP00169,WH03,Site_B,12.202006,78.869243,2025-01-20,2025-01-26,2025-01-29,5,Road,5235.35,Delivered,596.97
DEL001145,SP00094,WH02,Site_D,28.014143,77.950877,2025-01-24,2025-01-27,2025-01-28,9,Road,5098.03,Delivered,580.84
DEL001146,SP00011,WH02,Site_C,28.661593,76.186589,2025-01-25,2025-01-31,2025-02-01,2,Road,2596.21,Delivered,343.26
DEL001147,SP00130,WH04,Site_A,22.108142,89.237515,2025-01-25,2025-01-28,2025-01-29,9,Road,472.28,Delivered,54.19
DEL001148,SP00020,WH01,Site_B,17.603311,73.331026,2025-01-25,2025-01-26,2025-01-29,3,Express,2767.32,Delivered,201.6
DEL001149,SP00163,WH04,Site_B,21.400112,88.222491,2025-01-25,2025-01-30,2025-01-29,9,Road,1883.57,Delivered,239.78
DEL001150,SP00089,WH04,Site_B,21.767512,86.503415,2025-01-26,2025-01-27,2025-01-29,5,Express,2243.02,Delivered,154.64
DEL001151,SP00025,WH02,Site_C,28.998016,78.407562,2025-01-26,2025-01-30,2025-02-02,6,Road,4123.7,Delivered,511.09
DEL001152,SP00063,WH01,Site_E,18.593666,74.377348,2025-01-27,2025-01-31,2025-02-02,7,Road,4012.64,Delivered,534.03
DEL001153,SP00098,WH02,Site_C,29.571343,77.241675,2025-01-27,2025-01-28,2025-01-30,7,Express,6257.69,Delivered,380.86
DEL001154,SP00107,WH05,Site_A,18.945008,75.430994,2025-01-29,2025-01-31,2025-01-31,2,Air,8136.15,Delivered,747.43
DEL001155,SP00185,WH05,Site_E,17.857146,75.093927,2025-02-01,2025-02-08,2025-02-09,8,Road,3396.06,Delivered,403.95
DEL001156,SP00003,WH04,Site_B,21.645307,86.817673,2025-02-01,2025-02-05,2025-02-08,9,Road,6300.94,Delivered,759.56
DEL001157,SP00094,WH01,Site_C,17.344425,71.957808,2025-02-01,2025-02-02,2025-02-05,3,Express,9816.1,Delivered,688.34
DEL001158,SP00073,WH04,Site_A,22.174045,89.119508,2025-02-01,2025-02-02,2025-02-03,9,Express,4605.56,Delivered,318.27
DEL001159,SP00168,WH05,Site_D,18.922873,75.279912,2025-02-02,2025-02-04,2025-02-03,10,Air,8331.14,Delivered,762.87
DEL001160,SP00134,WH02,Site_E,29.022199,77.297121,2025-02-02,2025-02-09,2025-02-12,10,Road,3342.68,Delivered,436.28
DEL001161,SP00008,WH01,Site_A,20.406738,74.342927,2025-02-02,2025-02-03,2025-02-04,7,Express,3790.7,Delivered,278.39
DEL001162,SP00027,WH03,Site_E,13.401837,81.994997,2025-02-02,2025-02-04,2025-02-05,5,Air,5221.43,Delivered,478.31
DEL001163,SP00151,WH05,Site_E,19.095451,72.277853,2025-02-02,2025-02-03,2025-02-06,1,Express,6669.03,Delivered,474.26
DEL001164,SP00195,WH03,Site_A,13.077774,78.475022,2025-02-03,2025-02-05,2025-02-08,6,Air,8703.28,Delivered,766.7
DEL001165,SP00035,WH02,Site_D,30.582993,75.98414,2025-02-03,2025-02-09,2025-02-11,1,Road,1567.13,Delivered,202.13
DEL001166,SP00187,WH03,Site_A,13.055437,78.817544,2025-02-03,2025-02-04,2025-02-05,3,Express,3678.74,Delivered,225.55
DEL001167,SP00055,WH02,Site_C,28.499601,77.630887,2025-02-03,2025-02-04,2025-02-04,4,Express,10417.95,Delivered,640.56
DEL001168,SP00193,WH03,Site_C,14.111239,80.30777,2025-02-04,2025-02-05,2025-02-04,2,Express,3618.53,Delivered,245.04
DEL001169,SP00127,WH05,Site_A,17.62147,72.405231,2025-02-04,2025-02-06,2025-02-05,6,Air,1688.25,Delivered,146.52
DEL001170,SP00044,WH01,Site_B,18.316153,74.559801,2025-02-04,2025-02-06,2025-02-05,5,Air,7751.57,Delivered,614.45
DEL001171,SP00170,WH01,Site_B,20.403885,71.252141,2025-02-06,2025-02-08,2025-02-07,8,Air,629.84,Delivered,52.65
DEL001172,SP00175,WH05,Site_A,19.043333,75.617033,2025-02-09,2025-02-10,2025-02-12,8,Express,8149.42,Delivered,579.17
DEL001173,SP00055,WH01,Site_C,17.76375,72.108325,2025-02-09,2025-02-11,2025-02-11,1,Air,2669.34,Delivered,232.5
DEL001174,SP00165,WH05,Site_C,16.930773,72.15798,2025-02-09,2025-02-15,2025-02-15,4,Road,3659.8,Delivered,466.82
DEL001175,SP00123,WH05,Site_A,17.868865,75.15339,2025-02-09,2025-02-11,2025-02-14,5,Air,1291.88,Delivered,113.59
DEL001176,SP00083,WH01,Site_D,19.191569,72.616742,2025-02-09,2025-02-15,2025-02-17,6,Road,5499.17,Delivered,703.81
DEL001177,SP00089,WH04,Site_A,23.658791,87.168879,2025-02-10,2025-02-11,2025-02-11,10,Express,3322.1,Delivered,231.56
DEL001178,SP00198,WH02,Site_E,27.082527,77.132122,2025-02-10,2025-02-11,2025-02-10,10,Express,4891.47,Delivered,316.0
DEL001179,SP00065,WH02,Site_C,29.455286,76.991026,2025-02-10,2025-02-13,2025-02-12,7,Road,5843.45,Delivered,791.71
DEL001180,SP00128,WH05,Site_D,18.398867,75.709585,2025-02-10,2025-02-11,2025-02-11,4,Express,10316.75,Delivered,638.02
DEL001181,SP00009,WH04,Site_C,21.638749,87.923628,2025-02-10,2025-02-14,2025-02-13,7,Road,3469.44,Delivered,453.62
DEL001182,SP00097,WH03,Site_B,14.321172,81.206535,2025-02-11,2025-02-12,2025-02-13,10,Express,3363.72,Delivered,228.32
DEL001183,SP00043,WH02,Site_B,28.672403,76.125355,2025-02-18,2025-02-22,2025-02-25,2,Road,5412.85,Delivered,712.67
DEL001184,SP00084,WH02,Site_E,27.9272,75.123764,2025-02-18,2025-02-25,2025-02-27,5,Road,2707.68,Delivered,345.07
DEL001185,SP00032,WH02,Site_E,30.349912,76.111666,2025-02-19,2025-02-24,2025-02-26,6,Road,2712.8,Delivered,328.19
DEL001186,SP00149,WH01,Site_B,18.605426,74.503501,2025-02-19,2025-02-26,2025-02-25,5,Road,6242.86,Delivered,713.74
DEL001187,SP00019,WH03,Site_E,14.121149,80.971544,2025-02-19,2025-02-20,2025-02-21,1,Express,1447.23,Delivered,102.96
DEL001188,SP00038,WH05,Site_A,17.197305,74.254933,2025-02-19,2025-02-21,2025-02-23,5,Air,3172.51,Delivered,252.62
DEL001189,SP00042,WH04,Site_D,21.761878,87.429292,2025-02-19,2025-02-25,2025-02-26,3,Road,2098.65,Delivered,266.47
DEL001190,SP00138,WH02,Site_C,27.689204,78.617161,2025-02-21,2025-02-23,2025-02-23,8,Air,911.08,Delivered,70.3
DEL001191,SP00096,WH01,Site_A,20.963194,70.918581,2025-02-21,2025-02-23,2025-02-23,4,Air,9062.25,Delivered,737.96
DEL001192,SP00003,WH05,Site_D,19.54707,72.695782,2025-02-21,2025-02-23,2025-02-25,10,Air,3333.14,Delivered,262.92
DEL001193,SP00046,WH02,Site_B,28.59372,77.028549,2025-02-21,2025-02-23,2025-02-24,5,Air,7183.61,Delivered,641.09
DEL001194,SP00126,WH05,Site_B,18.486672,73.505593,2025-02-24,2025-02-25,2025-02-24,9,Express,10304.05,Delivered,739.5
DEL001195,SP00131,WH01,Site_D,17.713852,74.215834,2025-02-24,2025-03-03,2025-03-05,10,Road,3951.77,Delivered,487.42
DEL001196,SP00192,WH05,Site_C,19.155286,75.181202,2025-02-24,2025-02-26,2025-03-01,1,Air,5049.45,Delivered,428.76
DEL001197,SP00056,WH04,Site_A,21.059713,89.751458,2025-02-24,2025-02-25,2025-02-24,5,Express,5037.94,Delivered,310.24
DEL001198,SP00016,WH02,Site_E,28.405658,78.435532,2025-02-24,2025-02-25,2025-02-26,7,Express,2862.71,Delivered,190.72
DEL001199,SP00123,WH01,Site_D,18.589708,71.516565,2025-02-25,2025-03-03,2025-03-04,10,Road,2967.57,Delivered,395.11
DEL001200,SP00140,WH03,Site_D,12.427846,78.714086,2025-03-03,2025-03-10,2025-03-09,9,Road,5067.92,Delivered,643.65
DEL001201,SP00169,WH05,Site_D,18.378683,73.790549,2025-03-03,2025-03-05,2025-03-08,3,Air,1758.34,Delivered,135.19
DEL001202,SP00011,WH03,Site_E,12.603864,80.237015,2025-03-05,2025-03-10,2025-03-10,2,Road,547.93,Delivered,72.73
DEL001203,SP00087,WH01,Site_B,19.236216,72.201908,2025-03-05,2025-03-07,2025-03-07,6,Air,3916.32,Delivered,340.34
DEL001204,SP00054,WH05,Site_B,18.873946,71.933243,2025-03-06,2025-03-13,2025-03-15,9,Road,2481.72,Delivered,319.54
DEL001205,SP00130,WH05,Site_A,17.878569,72.013103,2025-03-08,2025-03-13,2025-03-12,7,Road,2124.24,Delivered,258.17
DEL001206,SP00034,WH02,Site_E,26.754831,77.327117,2025-03-08,2025-03-10,2025-03-11,3,Air,1026.67,Delivered,83.2
DEL001207,SP00054,WH01,Site_E,19.392743,74.711927,2025-03-08,2025-03-13,2025-03-16,4,Road,3192.72,Delivered,427.93
DEL001208,SP00180,WH05,Site_E,18.167231,74.852625,2025-03-11,2025-03-14,2025-03-14,10,Road,2908.35,Delivered,351.78
DEL001209,SP00044,WH02,Site_A,28.279524,76.501955,2025-03-15,2025-03-16,2025-03-19,8,Express,5696.69,Delivered,375.88
DEL001210,SP00005,WH03,Site_D,15.047343,80.973702,2025-03-15,2025-03-17,2025-03-17,2,Air,5839.18,Delivered,464.28
DEL001211,SP00119,WH03,Site_C,12.346425,80.501583,2025-03-15,2025-03-21,2025-03-23,5,Road,1766.7,Delivered,216.92
DEL001212,SP00049,WH02,Site_B,28.569409,76.230412,2025-03-15,2025-03-17,2025-03-18,7,Air,1166.92,Delivered,89.33
DEL001213,SP00100,WH02,Site_D,28.893102,78.207983,2025-03-15,2025-03-17,2025-03-19,2,Air,7291.74,Delivered,659.2
DEL001214,SP00118,WH02,Site_E,28.953167,75.410973,2025-03-16,2025-03-18,2025-03-17,7,Air,4116.59,Delivered,356.79
DEL001215,SP00183,WH03,Site_A,12.562945,80.316266,2025-03-16,2025-03-22,2025-03-21,8,Road,5971.46,Delivered,686.99
DEL001216,SP00140,WH02,Site_B,29.40833,77.593502,2025-03-16,2025-03-21,2025-03-23,1,Road,5466.92,Delivered,689.92
DEL001217,SP00165,WH04,Site_B,23.495412,89.163366,2025-03-19,2025-03-21,2025-03-23,1,Air,8396.76,Delivered,758.63
DEL001218,SP00024,WH01,Site_C,20.666695,72.587078,2025-03-19,2025-03-20,2025-03-23,7,Express,10292.77,Delivered,642.51
DEL001219,SP00147,WH03,Site_E,11.505487,79.439321,2025-03-19,2025-03-25,2025-03-26,10,Road,2847.45,Delivered,328.91
DEL001220,SP00140,WH03,Site_C,13.225097,79.052021,2025-03-19,2025-03-20,2025-03-23,5,Express,7448.65,Delivered,464.74
DEL001221,SP00130,WH01,Site_A,19.305796,73.549061,2025-03-19,2025-03-20,2025-03-21,5,Express,10411.47,Delivered,712.06
DEL001222,SP00098,WH05,Site_E,19.769096,74.743586,2025-03-21,2025-03-22,2025-03-22,2,Express,9386.55,Delivered,646.15
DEL001223,SP00124,WH03,Site_B,13.951029,80.583161,2025-03-21,2025-03-23,2025-03-25,9,Air,5460.41,Delivered,496.72
DEL001224,SP00093,WH04,Site_B,20.908051,88.959559,2025-03-21,2025-03-23,2025-03-23,8,Air,1854.71,Delivered,143.84
DEL001225,SP00198,WH02,Site_B,28.281267,77.629305,2025-03-22,2025-03-29,2025-03-31,10,Road,4076.47,Delivered,514.62
DEL001226,SP00019,WH05,Site_C,18.375706,74.634097,2025-03-22,2025-03-23,2025-03-25,8,Express,4492.18,Delivered,324.86
DEL001227,SP00122,WH05,Site_E,19.217367,73.786101,2025-03-22,2025-03-27,2025-03-26,7,Road,5735.45,Delivered,777.97
DEL001228,SP00154,WH03,Site_A,13.379763,80.825965,2025-03-22,2025-03-23,2025-03-24,2,Express,6060.02,Delivered,380.89
DEL001229,SP00078,WH03,Site_A,12.759388,79.143309,2025-03-22,2025-03-24,2025-03-25,7,Air,7103.25,Delivered,650.5
DEL001230,SP00129,WH03,Site_D,14.628215,81.524457,2025-03-23,2025-03-29,2025-04-01,10,Road,6113.87,Delivered,699.67
DEL001231,SP00032,WH05,Site_B,17.170635,74.959259,2025-03-23,2025-03-25,2025-03-28,4,Air,7193.54,Delivered,641.12
DEL001232,SP00144,WH03,Site_D,12.599824,79.1026,2025-03-23,2025-03-26,2025-03-29,9,Road,3134.39,Delivered,419.1
DEL001233,SP00107,WH03,Site_A,12.764354,80.271199,2025-03-23,2025-03-27,2025-03-26,7,Road,823.27,Delivered,103.47
DEL001234,SP00142,WH01,Site_D,19.536622,71.509507,2025-03-23,2025-03-24,2025-03-25,10,Express,5420.97,Delivered,394.0
DEL001235,SP00137,WH04,Site_C,20.864217,88.838513,2025-03-24,2025-03-28,2025-03-31,6,Road,5829.44,Delivered,760.2
DEL001236,SP00107,WH04,Site_A,21.675328,86.472922,2025-03-24,2025-03-26,2025-03-27,1,Air,6679.76,Delivered,564.38
DEL001237,SP00191,WH02,Site_B,29.41542,76.491527,2025-03-24,2025-03-25,2025-03-26,1,Express,2370.8,Delivered,174.39
DEL001238,SP00086,WH04,Site_E,22.070571,89.14361,2025-03-24,2025-03-26,2025-03-28,6,Air,5305.76,Delivered,431.91
DEL001239,SP00199,WH01,Site_E,20.981653,70.951442,2025-03-25,2025-03-26,2025-03-27,8,Express,5228.8,Delivered,338.65
DEL001240,SP00174,WH05,Site_A,19.087208,73.044314,2025-03-25,2025-03-27,2025-03-26,9,Air,1877.36,Delivered,151.65
DEL001241,SP00037,WH05,Site_B,16.525502,73.370964,2025-03-26,2025-04-02,2025-04-04,2,Road,5208.48,Delivered,600.12
DEL001242,SP00072,WH01,Site_E,18.19832,73.775441,2025-03-26,2025-04-01,2025-03-31,2,Road,3080.64,Delivered,363.32
DEL001243,SP00138,WH04,Site_A,22.123769,86.861411,2025-03-26,2025-03-27,2025-03-29,3,Express,10891.87,Delivered,766.73
DEL001244,SP00072,WH03,Site_E,11.986543,81.800033,2025-03-27,2025-03-28,2025-03-31,9,Express,8845.76,Delivered,654.91
DEL001245,SP00132,WH03,Site_C,13.780099,81.157793,2025-03-27,2025-03-28,2025-03-30,9,Express,5658.41,Delivered,354.78
DEL001246,SP00143,WH04,Site_B,23.899396,88.051589,2025-03-27,2025-03-31,2025-03-31,1,Road,2870.84,Delivered,355.78
DEL001247,SP00026,WH04,Site_E,23.409,87.817926,2025-03-30,2025-04-05,2025-04-05,10,Road,5370.57,Delivered,705.13
DEL001248,SP00191,WH04,Site_D,21.349313,87.542529,2025-03-30,2025-03-31,2025-04-01,1,Express,7259.83,Delivered,460.31
DEL001249,SP00130,WH01,Site_B,17.138007,73.840338,2025-04-02,2025-04-04,2025-04-05,5,Air,5483.13,Delivered,474.81
DEL001250,SP00003,WH04,Site_A,23.255123,88.232286,2025-04-02,2025-04-08,2025-04-10,10,Road,2560.7,Delivered,326.72
DEL001251,SP00165,WH04,Site_C,21.462671,90.315337,2025-04-02,2025-04-06,2025-04-09,1,Road,1675.05,Delivered,226.87
DEL001252,SP00081,WH02,Site_A,30.509206,77.451569,2025-04-02,2025-04-03,2025-04-02,4,Express,9141.41,Delivered,657.47
DEL001253,SP00060,WH05,Site_D,19.346003,75.751072,2025-04-03,2025-04-04,2025-04-06,1,Express,6361.05,Delivered,394.66
DEL001254,SP00128,WH04,Site_E,23.207732,89.2815,2025-04-03,2025-04-05,2025-04-08,4,Air,6711.35,Delivered,515.0
DEL001255,SP00140,WH04,Site_D,22.983398,87.446249,2025-04-03,2025-04-06,2025-04-08,3,Road,4244.15,Delivered,520.02
DEL001256,SP00101,WH03,Site_E,12.166978,81.38909,2025-04-04,2025-04-11,2025-04-12,1,Road,631.18,Delivered,74.83
DEL001257,SP00016,WH04,Site_C,22.485116,86.808126,2025-04-04,2025-04-10,2025-04-12,7,Road,4981.18,Delivered,623.74
DEL001258,SP00163,WH02,Site_E,27.330545,76.660797,2025-04-05,2025-04-08,2025-04-08,5,Road,2231.11,Delivered,301.51
DEL001259,SP00071,WH02,Site_B,30.461157,77.370396,2025-04-05,2025-04-12,2025-04-15,3,Road,4897.09,Delivered,653.81
DEL001260,SP00177,WH05,Site_A,17.23304,75.358356,2025-04-05,2025-04-06,2025-04-07,7,Express,3567.42,Delivered,241.1
