transaction_id,part_id,transaction_date,transaction_type,quantity,stock_after_transaction,warehouse_location,reference_doc
TXN005866,SP00108,2024-10-07,Receipt,18,88,WH03,REF5447
TXN005867,SP00074,2024-10-07,Issue,4,48,WH02,REF9388
TXN005868,SP00163,2024-10-07,Issue,2,96,WH03,REF2634
TXN005869,SP00015,2024-10-07,Issue,4,60,WH02,REF3380
TXN005870,SP00032,2024-10-07,Issue,4,0,WH03,REF7622
TXN005871,SP00150,2024-10-07,Issue,2,106,WH02,REF5092
TXN005872,SP00047,2024-10-07,Issue,2,36,WH03,REF1638
TXN005873,SP00152,2024-10-07,Issue,4,41,WH04,REF2672
TXN005874,SP00132,2024-10-07,Issue,1,23,WH03,REF9497
TXN005875,SP00085,2024-10-08,Receipt,13,139,WH01,REF9463
TXN005876,SP00169,2024-10-08,Receipt,10,57,WH05,REF1196
TXN005877,SP00019,2024-10-08,Issue,4,48,WH04,REF8067
TXN005878,SP00049,2024-10-08,Issue,5,56,WH01,REF3944
TXN005879,SP00174,2024-10-08,Issue,2,51,WH04,REF9637
TXN005880,SP00061,2024-10-08,Issue,3,71,WH04,REF1551
TXN005881,SP00150,2024-10-08,Issue,4,102,WH02,REF7820
TXN005882,SP00109,2024-10-08,Issue,2,47,WH04,REF7404
TXN005883,SP00017,2024-10-08,Issue,5,153,WH03,REF5960
TXN005884,SP00003,2024-10-08,Issue,1,72,WH02,REF3622
TXN005885,SP00127,2024-10-08,Receipt,13,48,WH05,REF3444
TXN005886,SP00116,2024-10-08,Issue,5,58,WH04,REF4135
TXN005887,SP00139,2024-10-09,Issue,4,47,WH02,REF8569
TXN005888,SP00058,2024-10-09,Issue,3,19,WH01,REF4708
TXN005889,SP00088,2024-10-09,Receipt,8,84,WH05,REF1517
TXN005890,SP00105,2024-10-09,Issue,4,7,WH04,REF2995
TXN005891,SP00097,2024-10-09,Receipt,8,77,WH05,REF5072
TXN005892,SP00032,2024-10-09,Issue,4,0,WH01,REF7278
TXN005893,SP00197,2024-10-09,Issue,3,93,WH04,REF2515
TXN005894,SP00116,2024-10-09,Receipt,8,66,WH01,REF3051
TXN005895,SP00079,2024-10-09,Receipt,17,68,WH05,REF3343
TXN005896,SP00181,2024-10-09,Receipt,20,135,WH04,REF4463
TXN005897,SP00172,2024-10-09,Issue,1,104,WH02,REF5289
TXN005898,SP00170,2024-10-09,Issue,1,158,WH02,REF2142
TXN005899,SP00045,2024-10-09,Issue,1,120,WH05,REF2696
TXN005900,SP00083,2024-10-09,Issue,3,59,WH01,REF4792
TXN005901,SP00002,2024-10-10,Issue,1,65,WH04,REF1036
TXN005902,SP00077,2024-10-10,Issue,4,101,WH01,REF9230
TXN005903,SP00061,2024-10-10,Issue,1,70,WH05,REF5503
TXN005904,SP00127,2024-10-10,Receipt,17,65,WH04,REF2639
TXN005905,SP00033,2024-10-10,Issue,5,123,WH04,REF9627
TXN005906,SP00167,2024-10-11,Issue,2,48,WH01,REF5303
TXN005907,SP00042,2024-10-11,Receipt,16,82,WH04,REF5452
TXN005908,SP00114,2024-10-11,Issue,2,65,WH02,REF8499
TXN005909,SP00010,2024-10-11,Issue,4,98,WH05,REF5403
TXN005910,SP00048,2024-10-11,Receipt,19,71,WH03,REF1447
TXN005911,SP00137,2024-10-11,Issue,4,38,WH03,REF5231
TXN005912,SP00136,2024-10-12,Issue,5,29,WH05,REF8369
TXN005913,SP00019,2024-10-12,Issue,2,46,WH02,REF2745
TXN005914,SP00002,2024-10-12,Receipt,17,82,WH05,REF5733
TXN005915,SP00064,2024-10-12,Issue,4,142,WH03,REF2160
TXN005916,SP00198,2024-10-12,Issue,4,64,WH01,REF4672
TXN005917,SP00012,2024-10-12,Issue,4,120,WH03,REF4829
TXN005918,SP00071,2024-10-12,Receipt,6,110,WH03,REF9010
TXN005919,SP00157,2024-10-12,Receipt,17,81,WH02,REF2435
TXN005920,SP00029,2024-10-12,Issue,1,114,WH01,REF1438
TXN005921,SP00115,2024-10-12,Receipt,17,149,WH03,REF5838
TXN005922,SP00137,2024-10-12,Issue,1,37,WH02,REF6277
TXN005923,SP00071,2024-10-12,Issue,1,109,WH04,REF5728
TXN005924,SP00131,2024-10-13,Issue,4,128,WH03,REF9536
TXN005925,SP00036,2024-10-13,Issue,5,35,WH03,REF7202
TXN005926,SP00155,2024-10-13,Receipt,13,43,WH05,REF5134
TXN005927,SP00173,2024-10-14,Issue,1,96,WH02,REF7640
TXN005928,SP00056,2024-10-14,Receipt,5,148,WH01,REF8471
TXN005929,SP00107,2024-10-14,Receipt,5,60,WH01,REF8282
TXN005930,SP00049,2024-10-14,Issue,2,54,WH04,REF6131
TXN005931,SP00109,2024-10-14,Issue,3,44,WH05,REF4232
TXN005932,SP00192,2024-10-14,Receipt,6,6,WH04,REF9647
TXN005933,SP00147,2024-10-14,Issue,1,31,WH04,REF2746
TXN005934,SP00096,2024-10-14,Issue,4,49,WH01,REF1598
TXN005935,SP00140,2024-10-14,Issue,1,102,WH02,REF2520
TXN005936,SP00022,2024-10-14,Issue,3,51,WH01,REF6843
TXN005937,SP00085,2024-10-14,Issue,5,134,WH04,REF8335
TXN005938,SP00027,2024-10-15,Issue,2,0,WH05,REF5964
TXN005939,SP00008,2024-10-15,Issue,4,20,WH03,REF7128
TXN005940,SP00101,2024-10-15,Receipt,12,43,WH05,REF2784
TXN005941,SP00199,2024-10-15,Issue,1,39,WH02,REF4836
TXN005942,SP00165,2024-10-15,Issue,1,86,WH01,REF6097
TXN005943,SP00065,2024-10-15,Issue,5,31,WH05,REF3950
TXN005944,SP00034,2024-10-15,Issue,4,26,WH03,REF4513
TXN005945,SP00062,2024-10-16,Issue,1,57,WH05,REF8825
TXN005946,SP00181,2024-10-16,Issue,4,131,WH02,REF2700
TXN005947,SP00148,2024-10-16,Receipt,11,86,WH05,REF5971
TXN005948,SP00023,2024-10-16,Receipt,9,22,WH03,REF9299
TXN005949,SP00136,2024-10-16,Issue,2,27,WH02,REF6717
TXN005950,SP00131,2024-10-16,Receipt,17,145,WH03,REF4991
TXN005951,SP00019,2024-10-16,Receipt,9,55,WH04,REF7357
TXN005952,SP00140,2024-10-16,Issue,1,101,WH03,REF2281
TXN005953,SP00132,2024-10-16,Receipt,12,35,WH03,REF4289
TXN005954,SP00074,2024-10-16,Receipt,20,68,WH05,REF7398
TXN005955,SP00071,2024-10-16,Issue,1,108,WH04,REF1096
TXN005956,SP00037,2024-10-16,Issue,5,73,WH01,REF8826
TXN005957,SP00164,2024-10-16,Receipt,15,97,WH04,REF3052
TXN005958,SP00037,2024-10-16,Issue,1,72,WH04,REF3232
TXN005959,SP00120,2024-10-17,Issue,5,22,WH05,REF4079
TXN005960,SP00114,2024-10-17,Receipt,16,81,WH03,REF7441
TXN005961,SP00164,2024-10-17,Issue,2,95,WH05,REF9767
TXN005962,SP00002,2024-10-17,Issue,4,78,WH01,REF2665
TXN005963,SP00152,2024-10-17,Receipt,15,56,WH03,REF8962
TXN005964,SP00079,2024-10-17,Issue,2,66,WH05,REF4888
TXN005965,SP00117,2024-10-17,Issue,2,135,WH04,REF2622
TXN005966,SP00175,2024-10-17,Receipt,17,76,WH04,REF3472
TXN005967,SP00185,2024-10-18,Issue,5,13,WH01,REF6394
TXN005968,SP00077,2024-10-18,Issue,2,99,WH04,REF1878
TXN005969,SP00157,2024-10-18,Issue,1,80,WH01,REF1907
TXN005970,SP00017,2024-10-18,Issue,3,150,WH04,REF2209
TXN005971,SP00052,2024-10-18,Issue,5,193,WH04,REF4154
TXN005972,SP00147,2024-10-18,Issue,3,28,WH05,REF9425
TXN005973,SP00159,2024-10-18,Issue,1,108,WH02,REF1019
TXN005974,SP00077,2024-10-18,Issue,5,94,WH05,REF3292
TXN005975,SP00146,2024-10-19,Receipt,14,90,WH04,REF1839
TXN005976,SP00045,2024-10-19,Receipt,17,137,WH04,REF3094
TXN005977,SP00041,2024-10-19,Issue,2,46,WH01,REF2005
TXN005978,SP00024,2024-10-19,Issue,3,9,WH05,REF3045
TXN005979,SP00049,2024-10-19,Issue,4,50,WH02,REF7761
TXN005980,SP00115,2024-10-19,Receipt,16,165,WH03,REF7864
TXN005981,SP00064,2024-10-19,Issue,2,140,WH02,REF2176
TXN005982,SP00168,2024-10-19,Receipt,9,73,WH02,REF1343
TXN005983,SP00116,2024-10-19,Issue,1,65,WH05,REF7514
TXN005984,SP00107,2024-10-19,Receipt,8,68,WH04,REF7298
TXN005985,SP00174,2024-10-19,Issue,2,49,WH01,REF3548
TXN005986,SP00075,2024-10-19,Issue,3,54,WH01,REF8149
TXN005987,SP00139,2024-10-19,Issue,4,43,WH05,REF4101
TXN005988,SP00178,2024-10-20,Receipt,7,47,WH04,REF8576
TXN005989,SP00163,2024-10-20,Issue,1,95,WH02,REF3414
TXN005990,SP00032,2024-10-20,Issue,5,0,WH01,REF4737
TXN005991,SP00157,2024-10-20,Issue,3,77,WH02,REF9743
TXN005992,SP00050,2024-10-20,Issue,4,94,WH04,REF2666
TXN005993,SP00008,2024-10-20,Issue,5,15,WH02,REF8554
TXN005994,SP00016,2024-10-20,Issue,5,24,WH05,REF6257
TXN005995,SP00014,2024-10-20,Receipt,10,48,WH02,REF6128
TXN005996,SP00019,2024-10-21,Receipt,18,73,WH03,REF5229
TXN005997,SP00008,2024-10-21,Issue,5,10,WH03,REF5068
TXN005998,SP00037,2024-10-21,Receipt,18,90,WH05,REF8127
TXN005999,SP00180,2024-10-21,Issue,1,53,WH01,REF6064
TXN006000,SP00155,2024-10-21,Receipt,12,55,WH02,REF1759
TXN006001,SP00137,2024-10-22,Issue,5,32,WH05,REF1401
TXN006002,SP00152,2024-10-22,Issue,4,52,WH04,REF2395
TXN006003,SP00121,2024-10-22,Receipt,15,33,WH03,REF1914
TXN006004,SP00070,2024-10-22,Receipt,17,69,WH02,REF8888
TXN006005,SP00189,2024-10-22,Issue,5,1,WH01,REF3813
TXN006006,SP00018,2024-10-22,Receipt,8,66,WH02,REF1259
TXN006007,SP00068,2024-10-22,Receipt,13,82,WH04,REF4856
TXN006008,SP00194,2024-10-22,Issue,1,42,WH04,REF3925
TXN006009,SP00155,2024-10-22,Receipt,17,72,WH04,REF1368
TXN006010,SP00193,2024-10-23,Issue,3,52,WH05,REF5865
TXN006011,SP00063,2024-10-23,Issue,1,141,WH02,REF6234
TXN006012,SP00111,2024-10-23,Issue,5,21,WH05,REF9023
TXN006013,SP00045,2024-10-23,Issue,2,135,WH04,REF4204
TXN006014,SP00129,2024-10-23,Issue,3,73,WH04,REF6174
TXN006015,SP00165,2024-10-23,Receipt,7,93,WH05,REF3392
TXN006016,SP00122,2024-10-24,Receipt,13,116,WH01,REF2204
TXN006017,SP00096,2024-10-24,Issue,2,47,WH04,REF8471
TXN006018,SP00094,2024-10-24,Issue,5,26,WH04,REF3431
TXN006019,SP00164,2024-10-24,Receipt,17,112,WH04,REF8062
TXN006020,SP00057,2024-10-24,Issue,2,43,WH03,REF5778
TXN006021,SP00134,2024-10-24,Receipt,10,93,WH02,REF4407
TXN006022,SP00149,2024-10-24,Issue,1,0,WH05,REF1703
TXN006023,SP00027,2024-10-25,Issue,2,0,WH01,REF9325
TXN006024,SP00030,2024-10-25,Issue,5,135,WH02,REF5140
TXN006025,SP00013,2024-10-25,Receipt,9,87,WH05,REF8640
TXN006026,SP00045,2024-10-25,Issue,2,133,WH01,REF1644
TXN006027,SP00140,2024-10-25,Receipt,11,112,WH01,REF3814
TXN006028,SP00041,2024-10-25,Issue,2,44,WH04,REF6785
TXN006029,SP00008,2024-10-25,Receipt,14,24,WH05,REF6716
TXN006030,SP00151,2024-10-25,Issue,1,43,WH04,REF3191
TXN006031,SP00049,2024-10-26,Issue,4,46,WH01,REF5832
TXN006032,SP00119,2024-10-26,Issue,4,54,WH03,REF2136
TXN006033,SP00098,2024-10-26,Issue,2,24,WH04,REF8043
TXN006034,SP00033,2024-10-27,Receipt,17,140,WH03,REF2084
TXN006035,SP00106,2024-10-27,Issue,3,78,WH03,REF6439
TXN006036,SP00200,2024-10-27,Issue,1,10,WH01,REF6954
TXN006037,SP00023,2024-10-27,Receipt,6,28,WH05,REF2881
TXN006038,SP00019,2024-10-27,Issue,5,68,WH03,REF3111
TXN006039,SP00053,2024-10-27,Issue,2,80,WH02,REF1780
TXN006040,SP00021,2024-10-27,Issue,4,110,WH01,REF8402
TXN006041,SP00129,2024-10-27,Issue,2,71,WH03,REF1627
TXN006042,SP00155,2024-10-27,Issue,5,67,WH02,REF1046
TXN006043,SP00145,2024-10-27,Receipt,11,108,WH03,REF3332
TXN006044,SP00180,2024-10-27,Receipt,13,66,WH02,REF8485
TXN006045,SP00048,2024-10-27,Issue,2,69,WH05,REF2879
TXN006046,SP00121,2024-10-27,Receipt,9,42,WH05,REF1493
TXN006047,SP00023,2024-10-27,Receipt,8,36,WH04,REF7494
TXN006048,SP00144,2024-10-27,Issue,4,14,WH04,REF7316
TXN006049,SP00154,2024-10-28,Issue,3,0,WH01,REF5075
TXN006050,SP00199,2024-10-28,Issue,1,38,WH03,REF7124
TXN006051,SP00051,2024-10-28,Issue,3,135,WH01,REF1309
TXN006052,SP00032,2024-10-28,Issue,4,0,WH04,REF5323
TXN006053,SP00036,2024-10-28,Issue,1,34,WH01,REF9955
TXN006054,SP00036,2024-10-28,Issue,3,31,WH05,REF1450
TXN006055,SP00037,2024-10-28,Issue,1,89,WH04,REF7671
TXN006056,SP00167,2024-10-28,Issue,5,43,WH04,REF3784
TXN006057,SP00191,2024-10-28,Issue,5,14,WH02,REF5845
TXN006058,SP00176,2024-10-28,Issue,3,152,WH01,REF6207
TXN006059,SP00055,2024-10-28,Receipt,18,48,WH05,REF7810
TXN006060,SP00010,2024-10-29,Receipt,11,109,WH01,REF6405
TXN006061,SP00134,2024-10-29,Receipt,15,108,WH03,REF3618
TXN006062,SP00056,2024-10-29,Issue,2,146,WH02,REF1786
TXN006063,SP00114,2024-10-29,Issue,5,76,WH02,REF8471
TXN006064,SP00053,2024-10-30,Issue,3,77,WH02,REF6731
TXN006065,SP00089,2024-10-30,Receipt,6,76,WH03,REF9141
TXN006066,SP00069,2024-10-30,Receipt,10,28,WH03,REF4251
TXN006067,SP00071,2024-10-30,Issue,1,107,WH01,REF2424
TXN006068,SP00068,2024-10-30,Issue,3,79,WH02,REF6318
TXN006069,SP00193,2024-10-30,Issue,4,48,WH02,REF8585
TXN006070,SP00062,2024-10-30,Issue,5,52,WH05,REF9819
TXN006071,SP00023,2024-10-30,Issue,1,35,WH02,REF2350
TXN006072,SP00190,2024-10-30,Receipt,13,47,WH05,REF1306
TXN006073,SP00110,2024-10-30,Receipt,5,152,WH03,REF6877
TXN006074,SP00188,2024-10-30,Receipt,5,44,WH05,REF8715
TXN006075,SP00131,2024-10-30,Issue,5,140,WH04,REF2104
TXN006076,SP00006,2024-10-30,Receipt,14,85,WH02,REF3917
TXN006077,SP00176,2024-10-31,Receipt,12,164,WH03,REF6381
TXN006078,SP00158,2024-10-31,Receipt,14,103,WH03,REF3966
TXN006079,SP00005,2024-10-31,Issue,3,64,WH05,REF7664
TXN006080,SP00041,2024-10-31,Issue,4,40,WH04,REF2446
TXN006081,SP00048,2024-10-31,Issue,2,67,WH04,REF9982
TXN006082,SP00143,2024-10-31,Issue,3,82,WH03,REF8663
TXN006083,SP00180,2024-10-31,Issue,2,64,WH04,REF5097
TXN006084,SP00152,2024-10-31,Issue,1,51,WH01,REF7374
TXN006085,SP00010,2024-10-31,Issue,5,104,WH03,REF9693
TXN006086,SP00004,2024-10-31,Issue,1,60,WH01,REF6711
TXN006087,SP00074,2024-10-31,Issue,2,66,WH02,REF2905
TXN006088,SP00154,2024-10-31,Receipt,11,11,WH04,REF9547
TXN006089,SP00130,2024-11-01,Receipt,6,83,WH01,REF9421
TXN006090,SP00076,2024-11-01,Issue,4,14,WH04,REF2152
TXN006091,SP00104,2024-11-01,Issue,5,124,WH05,REF9457
TXN006092,SP00042,2024-11-01,Issue,2,80,WH01,REF9123
TXN006093,SP00126,2024-11-01,Issue,1,93,WH01,REF5037
TXN006094,SP00110,2024-11-01,Receipt,20,172,WH05,REF3074
TXN006095,SP00147,2024-11-01,Issue,3,25,WH04,REF1796
TXN006096,SP00001,2024-11-01,Receipt,12,27,WH02,REF9533
TXN006097,SP00137,2024-11-01,Issue,5,27,WH05,REF6779
TXN006098,SP00066,2024-11-01,Receipt,9,35,WH05,REF6988
TXN006099,SP00180,2024-11-01,Receipt,17,81,WH05,REF2718
TXN006100,SP00152,2024-11-01,Issue,3,48,WH02,REF8658
TXN006101,SP00029,2024-11-02,Issue,1,113,WH05,REF1140
TXN006102,SP00079,2024-11-02,Issue,4,62,WH02,REF9133
TXN006103,SP00135,2024-11-02,Issue,5,85,WH05,REF5869
TXN006104,SP00052,2024-11-02,Receipt,15,208,WH04,REF5139
TXN006105,SP00010,2024-11-02,Receipt,14,118,WH03,REF2807
TXN006106,SP00012,2024-11-02,Receipt,6,126,WH04,REF7602
TXN006107,SP00122,2024-11-02,Issue,2,114,WH04,REF3219
TXN006108,SP00186,2024-11-02,Issue,3,124,WH03,REF4805
TXN006109,SP00084,2024-11-02,Issue,4,126,WH03,REF2787
TXN006110,SP00068,2024-11-03,Issue,3,76,WH02,REF6585
TXN006111,SP00164,2024-11-03,Issue,5,107,WH02,REF9449
TXN006112,SP00107,2024-11-03,Issue,5,63,WH01,REF8570
TXN006113,SP00087,2024-11-03,Receipt,18,62,WH03,REF9294
TXN006114,SP00183,2024-11-03,Receipt,19,82,WH05,REF4653
TXN006115,SP00178,2024-11-03,Receipt,20,67,WH03,REF7826
TXN006116,SP00069,2024-11-03,Issue,5,23,WH01,REF7199
TXN006117,SP00161,2024-11-03,Issue,3,133,WH02,REF6023
TXN006118,SP00115,2024-11-03,Issue,4,161,WH02,REF1930
TXN006119,SP00118,2024-11-03,Receipt,8,74,WH04,REF8629
TXN006120,SP00142,2024-11-03,Receipt,8,98,WH02,REF6182
TXN006121,SP00082,2024-11-03,Issue,1,27,WH04,REF9320
TXN006122,SP00037,2024-11-03,Issue,4,85,WH05,REF3567
TXN006123,SP00167,2024-11-03,Issue,2,41,WH05,REF6268
TXN006124,SP00022,2024-11-04,Issue,2,49,WH04,REF6571
TXN006125,SP00141,2024-11-04,Issue,5,45,WH03,REF1708
TXN006126,SP00114,2024-11-04,Receipt,12,88,WH01,REF3264
TXN006127,SP00183,2024-11-04,Receipt,17,99,WH03,REF4204
TXN006128,SP00012,2024-11-04,Issue,2,124,WH03,REF6423
TXN006129,SP00050,2024-11-04,Receipt,14,108,WH05,REF8380
TXN006130,SP00126,2024-11-04,Issue,5,88,WH01,REF4086
TXN006131,SP00114,2024-11-05,Receipt,12,100,WH03,REF8898
TXN006132,SP00078,2024-11-05,Issue,3,79,WH04,REF6402
TXN006133,SP00189,2024-11-05,Receipt,12,13,WH03,REF6143
TXN006134,SP00147,2024-11-05,Issue,4,21,WH01,REF3437
TXN006135,SP00034,2024-11-05,Issue,4,22,WH01,REF8704
TXN006136,SP00021,2024-11-06,Issue,4,106,WH03,REF5349
TXN006137,SP00189,2024-11-06,Receipt,16,29,WH05,REF5490
TXN006138,SP00196,2024-11-06,Receipt,17,68,WH01,REF3623
TXN006139,SP00190,2024-11-06,Issue,5,42,WH02,REF2527
TXN006140,SP00085,2024-11-06,Receipt,9,143,WH04,REF1233
TXN006141,SP00146,2024-11-06,Receipt,15,105,WH01,REF8169
TXN006142,SP00068,2024-11-06,Receipt,8,84,WH02,REF3766
TXN006143,SP00098,2024-11-07,Receipt,12,36,WH01,REF6974
TXN006144,SP00103,2024-11-07,Issue,3,70,WH04,REF6778
TXN006145,SP00006,2024-11-07,Issue,1,84,WH03,REF7078
TXN006146,SP00190,2024-11-07,Issue,3,39,WH05,REF6455
TXN006147,SP00132,2024-11-07,Issue,4,31,WH02,REF6453
TXN006148,SP00191,2024-11-08,Issue,4,10,WH04,REF9829
TXN006149,SP00029,2024-11-08,Issue,3,110,WH02,REF4802
TXN006150,SP00154,2024-11-08,Issue,4,7,WH04,REF4140
TXN006151,SP00172,2024-11-08,Issue,5,99,WH01,REF5306
TXN006152,SP00071,2024-11-08,Issue,4,103,WH01,REF1478
TXN006153,SP00190,2024-11-08,Issue,2,37,WH04,REF7177
TXN006154,SP00188,2024-11-08,Receipt,9,53,WH04,REF1284
TXN006155,SP00005,2024-11-08,Issue,2,62,WH02,REF2016
TXN006156,SP00114,2024-11-08,Issue,3,97,WH03,REF1382
TXN006157,SP00088,2024-11-09,Issue,5,79,WH01,REF8072
TXN006158,SP00061,2024-11-09,Issue,4,66,WH01,REF2099
TXN006159,SP00155,2024-11-09,Receipt,8,75,WH02,REF1633
TXN006160,SP00172,2024-11-09,Issue,5,94,WH02,REF5142
TXN006161,SP00093,2024-11-09,Issue,1,60,WH04,REF8150
TXN006162,SP00170,2024-11-09,Issue,2,156,WH01,REF7265
TXN006163,SP00030,2024-11-09,Issue,1,134,WH05,REF4172
TXN006164,SP00194,2024-11-09,Issue,2,40,WH05,REF2188
TXN006165,SP00100,2024-11-09,Receipt,10,108,WH05,REF7191
TXN006166,SP00039,2024-11-10,Issue,2,34,WH01,REF1040
TXN006167,SP00024,2024-11-10,Receipt,12,21,WH01,REF8870
TXN006168,SP00059,2024-11-10,Issue,2,52,WH04,REF1690
TXN006169,SP00077,2024-11-10,Receipt,9,103,WH02,REF9370
TXN006170,SP00118,2024-11-10,Issue,4,70,WH04,REF5583
TXN006171,SP00024,2024-11-10,Issue,1,20,WH03,REF5687
TXN006172,SP00193,2024-11-10,Issue,3,45,WH04,REF9871
TXN006173,SP00159,2024-11-10,Issue,4,104,WH02,REF9970
TXN006174,SP00163,2024-11-10,Receipt,6,101,WH04,REF4170
TXN006175,SP00170,2024-11-10,Issue,5,151,WH01,REF2296
TXN006176,SP00081,2024-11-10,Receipt,10,105,WH04,REF1868
TXN006177,SP00114,2024-11-10,Receipt,13,110,WH04,REF7866
TXN006178,SP00030,2024-11-10,Issue,5,129,WH03,REF3250
TXN006179,SP00160,2024-11-10,Receipt,13,91,WH04,REF7690
TXN006180,SP00080,2024-11-10,Issue,5,70,WH04,REF1318
TXN006181,SP00004,2024-11-11,Issue,3,57,WH04,REF3549
TXN006182,SP00081,2024-11-11,Issue,3,102,WH03,REF3898
TXN006183,SP00137,2024-11-11,Issue,2,25,WH04,REF8631
TXN006184,SP00068,2024-11-11,Issue,4,80,WH04,REF9969
TXN006185,SP00035,2024-11-11,Receipt,13,62,WH01,REF8233
TXN006186,SP00152,2024-11-11,Issue,5,43,WH03,REF7825
TXN006187,SP00136,2024-11-11,Issue,4,23,WH04,REF1866
TXN006188,SP00006,2024-11-11,Receipt,7,91,WH02,REF9420
TXN006189,SP00134,2024-11-11,Issue,4,104,WH02,REF9941
TXN006190,SP00094,2024-11-11,Issue,4,22,WH05,REF2004
TXN006191,SP00176,2024-11-11,Receipt,9,173,WH05,REF3402
TXN006192,SP00052,2024-11-11,Receipt,7,215,WH04,REF5213
TXN006193,SP00160,2024-11-11,Issue,1,90,WH01,REF6596
TXN006194,SP00030,2024-11-12,Receipt,7,136,WH05,REF7950
TXN006195,SP00067,2024-11-12,Issue,4,115,WH04,REF9892
TXN006196,SP00194,2024-11-12,Issue,2,38,WH01,REF7576
TXN006197,SP00141,2024-11-12,Issue,4,41,WH05,REF7024
TXN006198,SP00198,2024-11-12,Issue,2,62,WH04,REF9580
TXN006199,SP00043,2024-11-12,Issue,1,18,WH02,REF5300
TXN006200,SP00188,2024-11-13,Issue,3,50,WH02,REF7112
TXN006201,SP00042,2024-11-13,Issue,3,77,WH01,REF7535
TXN006202,SP00172,2024-11-13,Receipt,7,101,WH05,REF2402
TXN006203,SP00086,2024-11-13,Receipt,13,87,WH05,REF1323
TXN006204,SP00064,2024-11-13,Issue,1,139,WH01,REF8721
TXN006205,SP00099,2024-11-14,Issue,4,42,WH04,REF2683
TXN006206,SP00080,2024-11-14,Issue,1,69,WH04,REF8656
TXN006207,SP00120,2024-11-14,Issue,1,21,WH04,REF5673
TXN006208,SP00003,2024-11-15,Issue,2,70,WH04,REF9977
TXN006209,SP00066,2024-11-15,Issue,4,31,WH05,REF7214
TXN006210,SP00168,2024-11-15,Issue,2,71,WH03,REF7754
TXN006211,SP00043,2024-11-16,Issue,3,15,WH01,REF2500
TXN006212,SP00187,2024-11-16,Issue,5,16,WH01,REF1839
TXN006213,SP00198,2024-11-16,Issue,1,61,WH01,REF9132
TXN006214,SP00130,2024-11-16,Issue,3,80,WH01,REF3893
TXN006215,SP00165,2024-11-17,Issue,2,91,WH03,REF5735
TXN006216,SP00148,2024-11-17,Issue,2,84,WH02,REF3877
TXN006217,SP00016,2024-11-17,Issue,1,23,WH02,REF8711
TXN006218,SP00124,2024-11-18,Receipt,20,60,WH03,REF8548
TXN006219,SP00039,2024-11-18,Issue,3,31,WH02,REF7918
TXN006220,SP00059,2024-11-18,Issue,4,48,WH03,REF5168
TXN006221,SP00180,2024-11-18,Receipt,10,91,WH03,REF3479
TXN006222,SP00032,2024-11-18,Issue,5,0,WH03,REF3715
TXN006223,SP00176,2024-11-18,Issue,1,172,WH04,REF5656
TXN006224,SP00052,2024-11-18,Issue,2,213,WH04,REF5779
TXN006225,SP00029,2024-11-18,Issue,3,107,WH01,REF4074
TXN006226,SP00092,2024-11-19,Issue,5,24,WH02,REF8276
TXN006227,SP00013,2024-11-19,Receipt,17,104,WH05,REF8328
TXN006228,SP00079,2024-11-19,Issue,1,61,WH04,REF1078
TXN006229,SP00006,2024-11-19,Receipt,15,106,WH03,REF9133
TXN006230,SP00042,2024-11-19,Receipt,19,96,WH03,REF1760
TXN006231,SP00070,2024-11-19,Receipt,14,83,WH05,REF7405
TXN006232,SP00130,2024-11-20,Issue,3,77,WH03,REF1571
TXN006233,SP00096,2024-11-20,Issue,2,45,WH03,REF9246
TXN006234,SP00056,2024-11-20,Issue,3,143,WH01,REF6824
TXN006235,SP00146,2024-11-20,Issue,3,102,WH03,REF1439
TXN006236,SP00199,2024-11-20,Issue,5,33,WH05,REF8155
TXN006237,SP00026,2024-11-20,Issue,3,102,WH03,REF4989
TXN006238,SP00013,2024-11-20,Issue,4,100,WH05,REF2790
TXN006239,SP00171,2024-11-20,Issue,1,58,WH01,REF1929
TXN006240,SP00077,2024-11-20,Receipt,16,119,WH01,REF9752
TXN006241,SP00062,2024-11-20,Issue,4,48,WH05,REF6267
TXN006242,SP00177,2024-11-20,Issue,2,132,WH01,REF4977
TXN006243,SP00057,2024-11-21,Receipt,18,61,WH01,REF9193
TXN006244,SP00013,2024-11-21,Issue,1,99,WH04,REF4253
TXN006245,SP00027,2024-11-21,Issue,5,0,WH01,REF1653
TXN006246,SP00009,2024-11-21,Receipt,9,65,WH04,REF5336
TXN006247,SP00134,2024-11-21,Issue,5,99,WH04,REF3199
TXN006248,SP00108,2024-11-21,Issue,3,85,WH03,REF9956
TXN006249,SP00025,2024-11-21,Receipt,20,70,WH05,REF2670
TXN006250,SP00110,2024-11-21,Receipt,9,181,WH01,REF5618
TXN006251,SP00053,2024-11-22,Receipt,13,90,WH05,REF9844
TXN006252,SP00140,2024-11-22,Issue,3,109,WH04,REF1080
TXN006253,SP00079,2024-11-22,Issue,5,56,WH02,REF8465
TXN006254,SP00102,2024-11-22,Receipt,20,84,WH05,REF5129
TXN006255,SP00157,2024-11-22,Issue,2,75,WH01,REF5296
TXN006256,SP00188,2024-11-22,Issue,4,46,WH02,REF9176
TXN006257,SP00102,2024-11-22,Issue,1,83,WH03,REF6638
TXN006258,SP00187,2024-11-22,Receipt,10,26,WH04,REF8307
TXN006259,SP00014,2024-11-22,Receipt,18,66,WH05,REF9248
TXN006260,SP00089,2024-11-22,Issue,5,71,WH04,REF9876
